Name,Affinity
dds5_enamine16218,-7.902
hinge_enamine10888,-7.088
dds5_enamine47487,-7.556
dds5_enamine865,-7.19
hinge_enamine15582,-7.927
dds5_enamine33209,-6.635
hinge_enamine18992,-8.203
dds5_enamine6698,-6.39
hinge_enamine15479,-6.711
dds5_enamine44081,-6.98
hinge_enamine6892,-7.793
dds5_enamine41756,-6.959
ab_enamine2916,-8.286
dds5_enamine1553,-7.789
dds5_enamine28507,-6.855
psl_enamine55,-8.52
dds5_enamine27142,-7.56
dds5_enamine7966,-8.958
dds5_enamine12009,-7.595
dds5_enamine4532,-6.722
dds5_enamine14302,-7.977
dds5_enamine4767,-6.502
dds5_enamine31658,-8.05
ab_enamine4223,-6.978
dds5_enamine7784,-6.684
dds5_enamine39382,-7.998
dds5_enamine18096,-7.135
hinge_enamine1656,-7.158
ab_enamine18874,-8.542
dds5_enamine16068,-7.562
dds1_enamine7627,-7.342
ab_enamine21733,-7.277
dds5_enamine32712,-7.52
ab_enamine28086,-9.078
ab_enamine19657,-7.211
hinge_enamine22145,-6.645
hinge_enamine23249,-6.583
dds5_enamine30119,-7.943
hinge_enamine18680,-6.248
ab_enamine23726,-7.448
fda_enamine321,-7.175
dds5_enamine12982,-6.287
fda_enamine844,-5.614
ab_enamine3615,-6.963
dds5_enamine17674,-8.438
hinge_enamine7112,-7.792
dds5_enamine11571,-6.391
ab_enamine20011,-8.012
dds5_enamine41062,-7.697
dds5_enamine11008,-7.271
dds1_enamine235,-6.806
dds1_enamine6802,-7.518
ab_enamine6905,-7.428
hinge_enamine12023,-6.466
dds5_enamine20925,-6.685
ab_enamine14583,-7.333
ab_enamine20843,-7.426
dds5_enamine25976,-8.324
dds5_enamine32272,-7.802
dds5_enamine31853,-9.166
dds5_enamine35346,-8.323
dds5_enamine21717,-7.355
hinge_enamine13457,-9.526
CHEMBL2152793,-8.673
hinge_enamine3302,-9.631
dds1_enamine8665,-6.047
dds5_enamine49691,-6.739
dds5_enamine40665,-8.264
hinge_enamine6803,-7.186
psl_enamine1151,-7.874
dds1_enamine4956,-6.607
hinge_enamine23163,-6.692
ab_enamine14683,-6.728
hinge_enamine5477,-7.406
dds5_enamine41205,-7.389
ab_enamine28522,-8.008
hinge_enamine2324,-7.572
hinge_enamine3379,-7.813
dds5_enamine26192,-6.522
dds5_enamine15086,-7.349
hinge_enamine10808,-7.128
hinge_enamine17980,-9.271
dds5_enamine31889,-8.14
dds5_enamine2891,-9.004
hinge_enamine10009,-8.102
ab_enamine16621,-7.247
dds5_enamine13290,-6.188
dds1_enamine8411,-7.2
dds5_enamine13430,-7.712
dds5_enamine16322,-6.099
hinge_enamine1420,-6.98
dds5_enamine44344,-7.22
ab_enamine10869,-6.567
dds1_enamine6667,-7.48
ab_enamine7378,-6.388
dds5_enamine3832,-7.632
dds5_enamine48953,-7.637
ab_enamine657,-6.816
ab_enamine18866,-7.009
ab_enamine10111,-7.548
psl_enamine4282,-7.828
dds5_enamine21194,-5.213
ab_enamine19618,-7.271
dds5_enamine6869,-7.085
ab_enamine9023,-6.714
fda_enamine331,-6.79
dds1_enamine578,-5.866
psl_enamine672,-7.039
ab_enamine3648,-5.566
ab_enamine851,-7.581
hinge_enamine20727,-7.977
dds5_enamine32365,-7.453
psl_enamine5162,-8.308
psl_enamine2742,-6.56
dds5_enamine19319,-7.285
hinge_enamine6012,-8.251
hinge_enamine16931,-6.323
psl_enamine2279,-6.238
dds5_enamine27839,-8.937
hinge_enamine18319,-8.584
dds5_enamine9280,-8.371
hinge_enamine15282,-7.592
psl_enamine4969,-8.367
dds5_enamine41987,-6.808
ab_enamine12207,-7.439
dds5_enamine15845,-7.026
dds5_enamine32657,-7.817
dds5_enamine27887,-6.284
dds5_enamine19527,-6.712
dds5_enamine23062,-8.705
hinge_enamine21584,-8.258
fda_enamine782,-6.719
dds5_enamine34194,-6.584
hinge_enamine5869,-7.84
ab_enamine25710,-6.898
dds5_enamine47063,-8.575
ab_enamine6565,-8.53
dds5_enamine1357,-7.054
hinge_enamine1394,-7.223
dds5_enamine10521,-8.432
ab_enamine21032,-7.489
dds5_enamine15913,-7.275
ab_enamine27434,-7.411
dds5_enamine652,-6.487
dds5_enamine36519,-7.518
dds5_enamine24693,-7.467
dds5_enamine43648,-7.381
dds5_enamine28068,-7.877
dds1_enamine1842,-7.418
psl_enamine4060,-7.126
dds1_enamine2385,-6.22
hinge_enamine21942,-8.236
dds5_enamine2006,-6.529
psl_enamine214,-7.772
ab_enamine4031,-7.19
psl_enamine598,-7.353
dds5_enamine42414,-7.592
dds5_enamine2284,-7.0
ab_enamine22700,-6.561
hinge_enamine20382,-6.678
dds5_enamine19937,-6.695
hinge_enamine15035,-8.26
dds5_enamine10498,-7.701
psl_enamine3395,-7.148
dds5_enamine12741,-7.241
dds5_enamine45233,-6.419
dds5_enamine32799,-7.783
hinge_enamine262,-6.252
ab_enamine8335,-8.368
hinge_enamine15390,-7.871
hinge_enamine588,-7.312
dds5_enamine1470,-7.798
dds1_enamine2411,-7.176
dds5_enamine21280,-7.814
hinge_enamine19190,-8.445
hinge_enamine21462,-8.25
dds5_enamine5955,-6.592
dds5_enamine37972,-6.775
ab_enamine4000,-7.978
ab_enamine18775,-8.175
CHEMBL3950878,-7.922
dds1_enamine138,-6.43
dds5_enamine30171,-7.835
dds5_enamine17500,-7.166
dds5_enamine24352,-7.778
dds5_enamine7619,-8.822
dds1_enamine5418,-7.837
dds5_enamine23352,-6.323
dds5_enamine38472,-7.007
dds5_enamine25948,-7.363
ab_enamine13580,-6.391
dds5_enamine6236,-7.427
ab_enamine19777,-7.969
dds5_enamine48328,-6.957
dds5_enamine29440,-6.908
dds5_enamine19314,-6.778
dds5_enamine5546,-7.209
ab_enamine19462,-7.507
ab_enamine17652,-8.116
dds5_enamine11502,-8.214
dds5_enamine17327,-7.381
dds5_enamine9508,-7.627
ab_enamine1493,-7.42
ab_enamine27405,-7.639
dds5_enamine4208,-7.071
dds5_enamine36718,-7.22
dds5_enamine17482,-7.777
ab_enamine5667,-6.14
hinge_enamine4123,-7.534
dds5_enamine41117,-7.515
ab_enamine2784,-6.313
dds5_enamine38728,-7.022
hinge_enamine17946,-6.006
hinge_enamine13404,-8.618
dds5_enamine5842,-9.219
hinge_enamine10342,-7.169
dds5_enamine1927,-7.389
dds5_enamine39452,-7.319
ab_enamine13412,-6.608
dds5_enamine28855,-7.489
dds1_enamine7379,-6.667
ab_enamine13649,-6.182
ab_enamine1360,-6.292
dds5_enamine21238,-7.91
hinge_enamine9307,-6.546
dds5_enamine24510,-7.949
ab_enamine19278,-6.635
hinge_enamine6514,-8.214
dds5_enamine39722,-7.172
dds5_enamine33978,-7.721
hinge_enamine23797,-9.057
ab_enamine12577,-6.566
hinge_enamine8702,-7.674
dds5_enamine29211,-6.98
ab_enamine25907,-7.773
dds5_enamine21940,-7.687
dds5_enamine37766,-6.456
dds5_enamine32757,-7.383
ab_enamine25874,-7.505
dds1_enamine2110,-6.477
dds5_enamine10254,-6.182
ab_enamine25862,-7.713
dds1_enamine5330,-6.847
ab_enamine19394,-7.225
dds5_enamine26552,-7.388
hinge_enamine6721,-8.687
dds5_enamine38259,-5.746
dds5_enamine17961,-7.981
dds1_enamine8808,-7.012
dds5_enamine46029,-7.51
dds5_enamine32885,-8.224
dds5_enamine22997,-7.692
dds5_enamine7917,-7.381
dds5_enamine24710,-6.896
dds5_enamine37819,-7.07
hinge_enamine13174,-7.331
dds5_enamine24306,-8.853
hinge_enamine2059,-8.071
dds5_enamine5599,-7.578
dds5_enamine21464,-6.343
ab_enamine26834,-7.964
dds5_enamine1159,-6.912
ab_enamine25899,-8.31
ab_enamine13502,-8.169
dds5_enamine49055,-7.053
hinge_enamine4506,-7.548
dds5_enamine17907,-7.815
dds5_enamine34669,-5.934
psl_enamine1576,-7.117
hinge_enamine21616,-6.342
dds1_enamine1363,-8.2
dds1_enamine9701,-7.887
dds5_enamine43157,-7.624
dds5_enamine40054,-7.882
hinge_enamine13065,-9.568
ab_enamine28617,-7.859
dds5_enamine24454,-7.797
dds5_enamine35736,-7.422
dds5_enamine31177,-8.101
ab_enamine5562,-7.397
ab_enamine6606,-8.141
dds5_enamine49771,-5.803
hinge_enamine21086,-8.304
ab_enamine5699,-7.254
hinge_enamine8489,-7.428
dds1_enamine152,-7.956
ab_enamine9477,-7.248
dds5_enamine23144,-6.502
dds5_enamine11552,-6.21
dds1_enamine1167,-8.575
dds5_enamine32977,-7.746
hinge_enamine12645,-8.155
dds5_enamine1767,-7.417
hinge_enamine9221,-6.667
hinge_enamine22365,-8.629
ab_enamine12447,-7.444
ab_enamine20848,-6.417
hinge_enamine858,-8.103
dds5_enamine44042,-6.725
ab_enamine12813,-7.715
dds5_enamine33159,-7.818
dds5_enamine32587,-7.083
ab_enamine1992,-6.785
ab_enamine23135,-5.662
hinge_enamine2527,-6.971
psl_enamine2348,-7.425
dds5_enamine37314,-7.204
hinge_enamine5877,-8.251
dds5_enamine35081,-8.634
dds1_enamine8471,-6.724
ab_enamine13904,-7.209
dds5_enamine3183,-7.728
dds5_enamine41621,-7.56
ab_enamine26979,-8.688
dds5_enamine11773,-7.155
ab_enamine3630,-6.729
psl_enamine4402,-8.479
dds1_enamine6348,-9.01
ab_enamine22694,-7.842
dds5_enamine44172,-7.158
psl_enamine980,-7.191
hinge_enamine9495,-6.396
dds5_enamine19253,-6.498
ab_enamine25292,-6.206
dds5_enamine32410,-7.24
ab_enamine7899,-7.544
hinge_enamine2251,-7.391
hinge_enamine18532,-7.833
ab_enamine4061,-7.234
ab_enamine19682,-7.449
dds5_enamine49774,-7.109
dds1_enamine6838,-7.837
ab_enamine7340,-6.674
dds5_enamine18679,-6.096
dds1_enamine8206,-8.275
ab_enamine23249,-7.667
ab_enamine19150,-8.232
dds1_enamine4117,-6.734
dds1_enamine5711,-7.354
dds5_enamine44055,-9.717
ab_enamine22222,-8.477
ab_enamine25694,-8.804
psl_enamine1310,-7.212
dds5_enamine31753,-6.982
ab_enamine12001,-7.777
ab_enamine16705,-7.809
dds5_enamine24712,-6.668
dds5_enamine20905,-8.254
ab_enamine3895,-6.518
CHEMBL3675269,-8.211
dds5_enamine39771,-7.175
ab_enamine3372,-8.706
hinge_enamine8224,-6.617
dds5_enamine31086,-5.728
ab_enamine21092,-7.102
dds5_enamine42732,-7.46
ab_enamine28561,-7.82
dds5_enamine1309,-6.444
ab_enamine12324,-7.627
dds5_enamine29965,-8.306
dds1_enamine7393,-9.564
dds5_enamine30642,-7.361
hinge_enamine7140,-6.938
dds5_enamine11870,-7.428
dds5_enamine45684,-7.429
dds1_enamine10068,-6.333
dds5_enamine39675,-8.408
ab_enamine718,-6.619
dds5_enamine7268,-7.472
ab_enamine20260,-6.148
hinge_enamine16934,-8.151
ab_enamine17865,-7.162
dds5_enamine17235,-7.34
hinge_enamine7004,-6.836
dds5_enamine7193,-5.632
dds1_enamine8876,-7.473
dds5_enamine18128,-7.308
hinge_enamine16342,-7.695
dds5_enamine37274,-6.584
dds5_enamine48330,-7.751
dds5_enamine6864,-8.565
dds1_enamine3512,-9.045
ab_enamine17936,-7.828
dds5_enamine34531,-7.432
dds5_enamine13781,-7.88
fda_enamine283,-5.537
hinge_enamine8649,-8.977
hinge_enamine19037,-7.378
psl_enamine1048,-7.158
dds5_enamine39638,-6.498
dds1_enamine3540,-8.54
psl_enamine2251,-9.466
ab_enamine12265,-7.784
ab_enamine4195,-6.828
dds5_enamine23527,-6.427
ab_enamine6303,-6.745
ab_enamine5184,-6.174
ab_enamine24284,-6.902
dds5_enamine17556,-7.889
dds5_enamine32510,-7.54
ab_enamine7854,-7.198
hinge_enamine4650,-6.92
ab_enamine15404,-8.043
dds1_enamine8653,-7.738
ab_enamine5407,-7.937
dds5_enamine7115,-7.332
ab_enamine20300,-7.313
dds5_enamine48301,-7.04
ab_enamine18425,-6.126
ab_enamine25441,-7.688
dds5_enamine24559,-8.229
ab_enamine17484,-7.656
dds5_enamine14867,-6.434
hinge_enamine1802,-7.135
dds5_enamine46130,-7.264
dds1_enamine10203,-7.424
hinge_enamine22393,-6.639
dds5_enamine32567,-7.044
psl_enamine4851,-8.852
dds5_enamine11471,-8.627
hinge_enamine15339,-7.069
dds5_enamine46853,-7.62
dds5_enamine30547,-6.924
dds5_enamine44168,-7.929
ab_enamine4829,-7.856
dds5_enamine32267,-6.76
dds5_enamine8376,-7.592
hinge_enamine5771,-8.408
hinge_enamine13080,-8.637
dds5_enamine41606,-7.408
hinge_enamine17531,-7.668
hinge_enamine7743,-7.318
dds5_enamine36352,-6.443
hinge_enamine3104,-9.06
hinge_enamine21356,-7.286
dds5_enamine26077,-7.334
ab_enamine2165,-5.774
ab_enamine7139,-6.126
dds5_enamine37682,-6.672
ab_enamine6527,-7.078
dds5_enamine25566,-7.375
hinge_enamine23186,-7.085
dds5_enamine45114,-9.361
ab_enamine1054,-6.973
hinge_enamine16576,-7.641
psl_enamine3984,-8.184
dds5_enamine8957,-5.864
ab_enamine18522,-8.672
hinge_enamine2344,-6.742
ab_enamine883,-6.566
dds5_enamine31970,-6.71
hinge_enamine11988,-7.766
dds5_enamine17738,-8.543
ab_enamine12165,-5.794
dds5_enamine18344,-7.888
hinge_enamine4135,-6.878
hinge_enamine4663,-7.894
ab_enamine27143,-7.713
ab_enamine7268,-7.781
dds5_enamine17507,-6.868
dds5_enamine45034,-6.425
dds5_enamine16141,-10.084
hinge_enamine16794,-7.7
dds1_enamine4376,-7.155
ab_enamine19071,-6.461
hinge_enamine21638,-6.201
dds5_enamine36047,-7.6
dds1_enamine2039,-8.478
ab_enamine22722,-7.39
dds1_enamine1612,-6.609
dds5_enamine23405,-7.452
dds1_enamine3147,-7.372
hinge_enamine6074,-8.453
hinge_enamine17663,-8.024
dds5_enamine35001,-7.171
dds1_enamine2499,-7.253
psl_enamine759,-8.079
ab_enamine9843,-5.8
ab_enamine24449,-7.418
dds5_enamine17091,-7.129
psl_enamine1661,-6.753
dds5_enamine19014,-6.416
dds5_enamine27759,-8.615
dds5_enamine24617,-6.514
ab_enamine24814,-6.852
dds5_enamine15877,-6.901
hinge_enamine19780,-9.548
dds5_enamine13783,-6.337
ab_enamine24169,-6.888
hinge_enamine17116,-7.541
ab_enamine17570,-7.545
dds5_enamine29172,-6.121
ab_enamine6769,-6.657
dds5_enamine44987,-7.961
dds5_enamine13169,-7.056
hinge_enamine10532,-8.818
dds1_enamine5226,-7.633
dds1_enamine3024,-8.025
dds5_enamine38193,-7.89
ab_enamine15187,-7.459
ab_enamine23806,-8.646
hinge_enamine10826,-9.12
hinge_enamine17382,-8.556
psl_enamine2187,-6.96
hinge_enamine19162,-7.469
dds5_enamine16806,-6.5
dds1_enamine4052,-8.031
ab_enamine24057,-6.217
dds5_enamine25727,-6.377
hinge_enamine22687,-7.992
ab_enamine23223,-8.603
ab_enamine13539,-7.147
dds5_enamine38590,-8.624
ab_enamine15960,-7.536
hinge_enamine8311,-7.959
dds5_enamine7202,-6.419
dds5_enamine45497,-7.493
dds5_enamine27784,-7.978
dds5_enamine20744,-8.048
dds5_enamine46901,-8.739
ab_enamine23325,-7.017
hinge_enamine22993,-8.416
hinge_enamine22990,-7.836
dds1_enamine4764,-6.53
dds5_enamine9128,-7.463
hinge_enamine9639,-8.487
dds1_enamine3928,-7.503
dds5_enamine15592,-7.335
hinge_enamine345,-6.473
dds5_enamine46077,-6.508
ab_enamine240,-7.934
psl_enamine188,-7.133
hinge_enamine9383,-7.642
hinge_enamine14087,-8.749
dds5_enamine42592,-8.382
dds5_enamine25264,-7.412
dds1_enamine8818,-7.441
ab_enamine10725,-8.21
dds5_enamine8365,-7.015
hinge_enamine20350,-9.371
ab_enamine8276,-7.415
ab_enamine27361,-7.669
hinge_enamine5138,-8.527
hinge_enamine5332,-7.774
dds5_enamine40722,-7.694
dds5_enamine29021,-6.41
dds5_enamine9123,-7.068
ab_enamine20154,-6.44
ab_enamine9338,-6.633
dds5_enamine42542,-7.328
hinge_enamine3465,-7.296
dds5_enamine23659,-6.715
ab_enamine10271,-6.409
dds1_enamine183,-7.277
dds5_enamine14562,-7.44
dds5_enamine47051,-8.308
ab_enamine2752,-7.405
ab_enamine24695,-8.551
dds5_enamine18843,-6.858
dds5_enamine38462,-8.977
hinge_enamine20987,-7.731
ab_enamine22907,-7.155
dds5_enamine21779,-6.813
hinge_enamine11825,-6.922
dds1_enamine5976,-7.436
dds5_enamine21020,-7.336
hinge_enamine8769,-7.845
ab_enamine28685,-6.668
dds5_enamine30833,-7.494
dds5_enamine49481,-7.65
ab_enamine6378,-7.173
dds5_enamine19735,-7.76
dds5_enamine22274,-7.485
hinge_enamine21986,-8.723
dds5_enamine18448,-9.13
psl_enamine5119,-7.859
hinge_enamine15488,-7.729
dds5_enamine47009,-6.698
dds5_enamine40027,-6.953
ab_enamine13021,-7.622
ab_enamine10245,-7.238
ab_enamine21470,-7.681
hinge_enamine4633,-8.35
hinge_enamine18858,-6.819
psl_enamine4832,-7.76
hinge_enamine6694,-8.068
hinge_enamine12733,-8.002
ab_enamine7828,-6.879
hinge_enamine13157,-7.098
dds5_enamine42799,-7.579
dds5_enamine18301,-7.696
hinge_enamine8772,-8.079
dds5_enamine1175,-7.994
hinge_enamine11583,-7.613
dds5_enamine4190,-6.872
dds5_enamine48278,-7.647
dds5_enamine34716,-6.867
ab_enamine10514,-7.212
ab_enamine23154,-7.547
psl_enamine2494,-6.799
dds5_enamine14627,-7.276
dds5_enamine45087,-8.219
dds1_enamine1339,-8.114
ab_enamine14501,-8.046
dds5_enamine14997,-6.466
ab_enamine12989,-6.687
dds5_enamine29687,-5.873
ab_enamine13511,-6.95
hinge_enamine3964,-9.045
hinge_enamine14119,-7.763
ab_enamine23138,-7.521
hinge_enamine1579,-7.87
dds5_enamine37537,-8.37
dds5_enamine10636,-7.442
hinge_enamine2429,-6.633
dds5_enamine42355,-6.921
hinge_enamine10243,-8.984
dds5_enamine41474,-7.56
psl_enamine5348,-8.682
dds5_enamine7113,-8.234
dds5_enamine38723,-7.312
dds5_enamine38004,-8.638
dds5_enamine4807,-7.709
dds5_enamine43056,-7.126
hinge_enamine10044,-6.787
dds5_enamine23366,-6.969
dds5_enamine33261,-8.867
dds5_enamine319,-7.868
dds5_enamine25248,-8.267
hinge_enamine20229,-8.045
dds5_enamine8897,-6.694
dds5_enamine49741,-6.764
dds5_enamine46652,-8.2
dds1_enamine9921,-6.171
ab_enamine27159,-7.521
dds5_enamine30923,-7.973
dds1_enamine6317,-6.993
fda_enamine153,-5.484
dds5_enamine5440,-6.927
dds5_enamine35073,-6.977
dds5_enamine27255,-7.319
ab_enamine13588,-6.311
hinge_enamine22760,-6.912
dds5_enamine15774,-7.623
dds5_enamine16487,-7.112
dds5_enamine5153,-7.894
dds5_enamine32584,-7.009
hinge_enamine1045,-7.809
ab_enamine7261,-6.369
ab_enamine8299,-7.223
hinge_enamine14250,-6.672
ab_enamine4849,-7.037
dds5_enamine31939,-7.052
dds5_enamine47972,-8.156
ab_enamine23072,-7.405
dds1_enamine3470,-6.888
hinge_enamine3937,-7.713
ab_enamine7704,-7.513
hinge_enamine22889,-6.823
dds1_enamine8421,-7.629
ab_enamine13176,-8.18
hinge_enamine17289,-8.113
psl_enamine4193,-7.435
dds1_enamine493,-7.718
dds5_enamine47026,-8.527
hinge_enamine3768,-6.971
dds5_enamine9218,-7.29
dds5_enamine10522,-8.179
ab_enamine26389,-7.394
dds5_enamine3858,-8.72
dds5_enamine35241,-7.691
ab_enamine22895,-8.398
hinge_enamine7860,-8.318
ab_enamine13623,-6.584
dds1_enamine3469,-8.518
psl_enamine5645,-4.327
dds5_enamine42129,-7.842
dds5_enamine982,-8.447
dds5_enamine18069,-8.334
psl_enamine3305,-6.938
dds5_enamine24977,-6.47
psl_enamine396,-8.638
dds5_enamine25638,-6.51
dds5_enamine7370,-6.402
hinge_enamine5975,-8.25
ab_enamine5149,-6.632
dds5_enamine11165,-7.414
ab_enamine8517,-8.245
dds5_enamine36453,-8.131
dds5_enamine22007,-8.635
dds5_enamine2803,-8.725
hinge_enamine2248,-7.424
hinge_enamine19086,-6.805
dds5_enamine15799,-7.649
hinge_enamine16728,-7.11
dds1_enamine9194,-6.025
dds5_enamine32855,-6.847
dds5_enamine3422,-6.806
hinge_enamine1707,-6.738
dds5_enamine18950,-8.011
dds1_enamine5617,-7.135
dds1_enamine2442,-8.521
dds5_enamine10009,-7.121
dds5_enamine13994,-7.047
dds5_enamine5758,-7.382
dds5_enamine37516,-8.306
ab_enamine8920,-7.155
dds5_enamine8858,-7.228
dds5_enamine15716,-7.953
ab_enamine4073,-7.571
hinge_enamine21537,-6.96
hinge_enamine22265,-9.193
dds5_enamine25224,-9.006
hinge_enamine20612,-6.316
dds5_enamine47003,-7.631
ab_enamine2580,-6.089
ab_enamine15593,-7.394
dds5_enamine22156,-8.383
ab_enamine24700,-7.481
hinge_enamine20877,-7.401
dds5_enamine32146,-8.133
hinge_enamine3196,-8.08
ab_enamine14811,-7.782
hinge_enamine6301,-7.135
dds5_enamine37355,-7.712
ab_enamine26287,-8.057
dds5_enamine44667,-6.687
dds5_enamine30912,-7.082
ab_enamine3811,-7.269
dds1_enamine5843,-7.684
dds1_enamine3757,-7.93
hinge_enamine8075,-8.198
dds1_enamine9548,-7.068
ab_enamine8361,-7.24
ab_enamine8479,-6.646
dds5_enamine15559,-8.996
hinge_enamine21935,-8.032
dds5_enamine9017,-8.152
dds5_enamine1810,-7.094
hinge_enamine18834,-6.844
ab_enamine22926,-7.418
hinge_enamine14527,-6.937
psl_enamine2068,-6.053
CHEMBL2103842,-8.493
dds5_enamine43161,-7.81
dds5_enamine39572,-9.292
hinge_enamine22507,-7.959
dds5_enamine44132,-6.937
dds5_enamine28363,-7.044
psl_enamine830,-7.55
ab_enamine6935,-6.548
ab_enamine11616,-7.568
dds5_enamine25060,-7.073
dds5_enamine43130,-7.546
ab_enamine2816,-6.865
ab_enamine8804,-6.633
CHEMBL4868117,-6.958
dds5_enamine31778,-7.52
ab_enamine20419,-6.617
ab_enamine11392,-6.738
ab_enamine15168,-7.052
hinge_enamine23061,-6.403
dds5_enamine28365,-5.807
psl_enamine4207,-7.832
dds5_enamine2438,-8.755
ab_enamine2858,-10.338
dds5_enamine19178,-7.256
dds5_enamine12668,-7.391
dds5_enamine29527,-8.489
ab_enamine23794,-9.278
hinge_enamine17005,-6.784
dds1_enamine2606,-7.046
dds5_enamine21259,-7.479
dds5_enamine10329,-7.828
dds5_enamine27286,-8.263
ab_enamine22416,-8.154
dds5_enamine13325,-7.904
dds5_enamine11188,-6.952
dds5_enamine25935,-8.701
dds1_enamine6393,-7.17
dds5_enamine21874,-7.194
hinge_enamine21128,-7.658
dds5_enamine45555,-6.777
dds5_enamine17162,-6.788
dds5_enamine14129,-8.932
ab_enamine22793,-7.327
hinge_enamine1131,-7.721
dds5_enamine8243,-7.931
dds5_enamine44978,-6.125
psl_enamine5430,-7.035
psl_enamine1975,-7.027
hinge_enamine7008,-8.282
dds5_enamine40016,-7.111
hinge_enamine4237,-7.248
dds5_enamine24726,-7.132
dds5_enamine14401,-8.053
psl_enamine1325,-7.445
ab_enamine27855,-8.16
dds5_enamine31525,-7.33
ab_enamine28560,-8.315
dds1_enamine4494,-7.586
hinge_enamine5745,-7.45
ab_enamine20006,-8.113
hinge_enamine101,-6.661
dds5_enamine17987,-8.626
hinge_enamine9414,-7.337
hinge_enamine11021,-7.993
ab_enamine23838,-7.14
dds5_enamine39481,-7.517
dds1_enamine10099,-6.887
dds5_enamine39865,-7.144
dds5_enamine16565,-7.876
dds5_enamine46187,-7.31
hinge_enamine12768,-8.556
fda_enamine941,-6.102
psl_enamine3068,-6.856
dds5_enamine18276,-6.781
hinge_enamine10650,-7.977
ab_enamine23395,-7.787
dds5_enamine25074,-6.816
dds5_enamine33502,-6.646
dds5_enamine37568,-5.613
dds5_enamine11904,-7.516
dds5_enamine37151,-7.764
dds5_enamine10575,-9.561
ab_enamine9605,-7.296
dds5_enamine46949,-7.439
dds5_enamine27469,-8.427
ab_enamine426,-7.851
psl_enamine3151,-8.185
dds1_enamine8944,-8.184
ab_enamine10426,-7.301
dds1_enamine1789,-6.628
hinge_enamine10185,-7.356
dds5_enamine23378,-8.009
dds5_enamine27575,-9.805
hinge_enamine21878,-7.339
ab_enamine14359,-6.35
dds5_enamine19992,-7.01
dds5_enamine41731,-7.262
dds5_enamine41003,-8.511
hinge_enamine5241,-7.503
hinge_enamine958,-7.802
hinge_enamine20237,-7.452
ab_enamine27672,-6.152
dds5_enamine40755,-7.026
psl_enamine5375,-7.202
dds5_enamine10269,-7.802
dds5_enamine31791,-7.616
dds5_enamine26199,-8.073
ab_enamine24572,-8.02
hinge_enamine22255,-6.586
dds5_enamine33313,-7.828
hinge_enamine23453,-7.448
dds5_enamine47397,-7.625
dds5_enamine15504,-6.987
ab_enamine5924,-7.394
dds5_enamine29036,-7.747
ab_enamine22084,-7.47
dds5_enamine47879,-7.377
dds5_enamine47952,-7.894
dds5_enamine46427,-7.319
dds5_enamine29928,-7.034
psl_enamine2147,-9.319
dds5_enamine42682,-6.625
dds5_enamine23216,-5.881
hinge_enamine17725,-7.821
dds1_enamine2679,-8.784
ab_enamine9935,-6.564
dds5_enamine49856,-5.934
hinge_enamine8031,-7.888
ab_enamine8643,-7.152
dds5_enamine15336,-7.136
hinge_enamine19971,-7.978
hinge_enamine7749,-8.322
dds5_enamine1104,-7.13
hinge_enamine4784,-7.962
dds5_enamine42330,-6.725
dds1_enamine71,-6.926
psl_enamine3933,-8.496
hinge_enamine11202,-8.179
ab_enamine1779,-8.206
dds1_enamine9152,-7.201
dds5_enamine6182,-6.363
psl_enamine1724,-7.238
ab_enamine23515,-6.398
ab_enamine3915,-6.65
psl_enamine223,-7.395
dds5_enamine23367,-7.751
dds5_enamine33292,-7.088
hinge_enamine18757,-7.204
dds5_enamine19916,-8.325
dds5_enamine40865,-7.612
ab_enamine4868,-5.972
ab_enamine11318,-7.54
dds5_enamine7000,-7.6
ab_enamine3178,-6.92
CHEMBL31965,-7.389
fda_enamine254,-6.65
hinge_enamine16962,-5.996
psl_enamine2516,-6.68
dds5_enamine11690,-7.643
dds5_enamine39737,-6.936
hinge_enamine21136,-6.882
dds5_enamine27200,-8.262
dds5_enamine16066,-9.417
dds1_enamine2780,-7.141
psl_enamine4634,-6.783
dds5_enamine7709,-7.789
dds5_enamine25477,-7.352
ab_enamine7846,-9.102
hinge_enamine120,-7.242
ab_enamine20137,-6.234
dds5_enamine7358,-8.344
ab_enamine22434,-8.611
ab_enamine21903,-7.44
dds5_enamine15735,-7.277
hinge_enamine12398,-9.121
dds5_enamine26514,-6.78
dds5_enamine9987,-8.325
ab_enamine5123,-6.128
ab_enamine7752,-8.319
hinge_enamine2431,-6.016
dds5_enamine20869,-9.139
psl_enamine1254,-7.477
ab_enamine16535,-9.143
hinge_enamine21028,-7.061
ab_enamine3791,-7.177
dds5_enamine15960,-7.155
ab_enamine25603,-7.367
ab_enamine3257,-7.139
ab_enamine23264,-7.317
dds5_enamine7181,-7.318
dds5_enamine21612,-8.614
dds5_enamine16820,-6.296
hinge_enamine15539,-6.903
dds5_enamine3711,-6.731
ab_enamine15694,-7.253
ab_enamine10030,-6.178
dds5_enamine12877,-7.008
dds5_enamine12717,-9.232
ab_enamine14109,-7.472
dds5_enamine33071,-7.706
dds5_enamine40356,-7.263
dds5_enamine30101,-6.304
dds5_enamine38675,-7.492
dds5_enamine20239,-7.746
hinge_enamine4328,-6.455
ab_enamine19697,-7.26
dds5_enamine20356,-7.121
dds5_enamine18481,-7.447
ab_enamine25428,-7.948
ab_enamine16207,-7.759
dds5_enamine24786,-8.479
