Name,SMILES,Affinity
hinge_enamine9021,O=C(CCN1C(=O)COc2ccccc12)N1CCCC1c1nnc2CCCCCn12,-10.003
dds5_enamine24968,O=C(Cc1n[nH]c(=O)c2ccccc12)Nc1cc2CCCCc2[nH]c1=O,-9.999
dds5_enamine2730,Cc1ccc(cc1)S(=O)(=O)NCC1CCCN(C1)C(=O)c1ccc2NC(=O)CCc2c1,-9.998
dds5_enamine23769,Clc1ccccc1C1CN(CCN1)C(=O)c1ccc2C(=O)OC(Cc2c1)c1ccccc1,-9.997
hinge_enamine16163,Cc1nnc(Nc2ccc3nc(sc3c2)N2CCOCC2)c2ccccc12,-9.992
hinge_enamine8114,CC(=O)Nc1cc(ccc1C)C(=O)Nc1nc2ccccc2[nH]1,-9.989
hinge_enamine14899,FC(F)(F)c1cccc(c1)N1CCN(CC1)C(=O)c1ccc2c(=O)[nH][nH]c(=O)c2c1,-9.988
dds5_enamine33073,CC1Cc2ccccc2N1C(=O)c1cc([nH]n1)C(=O)N1C(C)Cc2ccccc12,-9.986
psl_enamine220,Oc1cc2ccccc2cc1C(=O)NN=C1C(=O)Nc2ccccc12,-9.985
hinge_enamine939,O=C(Nc1nc2ccccc2[nH]1)c1cn(nn1)c1ccccc1,-9.98
hinge_enamine16454,Fc1ccccc1c1nnc(o1)C1CCCCN1C(=O)c1cnc2ccccn2c1=O,-9.978
dds5_enamine9801,O=C(NCc1nnc2CCCCCn12)NC1CCc2ccccc2C1,-9.973
hinge_enamine18829,O=C(Nc1ccc2nc3CCCn3c(=O)c2c1)c1ccc2C(=O)CCCCc2c1,-9.972
dds5_enamine4533,Fc1cc(C(=O)Nc2cnc3NC(=O)COc3c2)c2ncccc2c1,-9.971
dds5_enamine41786,O=C(N1CCN(CC1)c1cc(ncn1)N1CCOCC1)c1ccc2cc[nH]c2c1,-9.962
hinge_enamine3652,O=C(N1CCC(CC1)C1C(=O)Nc2ccccc12)c1ccc2c(=O)n3CCCCCc3nc2c1,-9.954
dds5_enamine34479,COc1ccc(cc1)c1cc(NC(=O)c2cc(no2)c2cc(F)ccc2F)ncn1,-9.953
hinge_enamine18509,C(Cc1nnc2CCCCn12)Nc1ncnc2c3ccccc3oc12,-9.95
dds5_enamine29628,Cc1cc(C)cc(c1)C(=O)N1CCCC(C1)C(=O)NCc1cccnc1n1cnc2ccccc12,-9.943
dds5_enamine29218,Cc1ccc2oc(cc2c1)C(=O)Nc1cccc(c1)c1nnn[nH]1,-9.941
dds5_enamine1852,CC(=O)N1CCCc2cc(ccc12)S(=O)(=O)N1CCC(CC1)C(=O)N1CCc2ccccc12,-9.939
hinge_enamine3649,Cc1[nH]ncc1C(=O)N1CCC(CC1)c1nc(no1)c1ccccn1,-9.939
dds1_enamine6106,Cc1noc2nc(cc(C(=O)N3CCOC(C3)c3cccc(F)c3)c12)c1ccc(F)cc1,-9.938
hinge_enamine9778,FC(F)(F)c1cccc(c1)S(=O)(=O)N1CCCC1c1nnc2ccccn12,-9.937
dds5_enamine15982,O=C(Nc1cccc(c1)c1nnn[nH]1)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)c1ccc2ccccc2c1,-9.937
hinge_enamine3647,O=C(Nc1nnc(s1)c1ccccn1)c1nccc2ccccc12,-9.935
dds5_enamine41502,Fc1ccc2C(CCc2c1)NC(=O)N1CCCC(C1)NC(=O)c1cc2ccccc2o1,-9.934
hinge_enamine23497,Fc1cccc2c(N[C@@H]3CCN(C3)C(=O)c3onc4CCCCc34)ncnc12,-9.933
dds5_enamine35921,CNC(=O)c1cccnc1N1CCC(CC1)c1nc2ccccc2s1,-9.932
hinge_enamine18368,CC(=O)Nc1cccc2CN(CCn3cnc4ccccc4c3=O)CCc12,-9.929
hinge_enamine10529,O=C(Cc1c[nH]c2ccccc12)Nc1nc(cs1)c1ccc2NC(=O)CCc2c1,-9.928
dds5_enamine29857,O=C(N1C2CCC1C=C(C2)c1ccccc1)c1ccc2c(=O)n3CCCCCc3nc2c1,-9.923
ab_enamine28781,CCc1nc2ccccc2c(C)c1C(=O)OCn1nnc2ccccc2c1=O,-9.923
dds1_enamine196,FC(F)(F)c1cccc2CCN(Cc12)C(=O)CC1CCCC(=O)N1,-9.921
dds5_enamine16692,Fc1cccnc1n1ccc(NC(=O)NCC2CCc3ccccc3C2)n1,-9.918
hinge_enamine15620,O=c1[nH]c(CN2CCC(CC2)c2c[nH]c3ccccc23)nc2ccccc12,-9.917
hinge_enamine19056,Cc1ccc(cc1)c1ocnc1C(=O)Nc1cccc(c1)C(=O)Nc1ccccn1,-9.917
dds5_enamine9998,CC1CCN(CC1)C(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(F)cc1,-9.916
hinge_enamine8109,Fc1cccc(c1)c1cc(on1)C(=O)Nc1nc2ccccc2[nH]1,-9.916
hinge_enamine16464,Cc1ccc(C)c(c1)N1C(=O)c2ccc(cc2C1=O)C(=O)Nc1ccc2nc3CCCn3c(=O)c2c1,-9.915
dds5_enamine2146,O=C(N1CCN(CC1)S(=O)(=O)c1ccc2ccccc2c1)c1[nH]nc2CCCCc12,-9.915
dds5_enamine37374,O=C(NCC1Cc2ccccc2CN1C(=O)c1nnn2ccccc12)c1cccc2[nH]ncc12,-9.912
ab_enamine10949,Cc1cc(N2CCN(CC2)S(=O)(=O)c2ccc(cc2)S(=O)(=O)N)c2ccccc2n1,-9.911
CHEMBL223360,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,-9.905
